generation_id,asset_id,site_id,generation_date,energy_mwh,expected_energy_mwh,availability_percent,downtime_hours
G0007833,A00305,S003,2024-06-04,104.88,104.06,100.0,0
G0007834,A00306,S003,2024-06-04,88.67,104.06,83.33,4
G0007835,A00307,S003,2024-06-04,104.14,104.06,100.0,0
G0007836,A00308,S003,2024-06-04,104.93,104.06,100.0,0
G0007837,A00301,S003,2024-06-05,318.92,317.01,100.0,0
G0007838,A00302,S003,2024-06-05,317.86,317.01,100.0,0
G0007839,A00303,S003,2024-06-05,317.54,317.01,100.0,0
G0007840,A00304,S003,2024-06-05,316.85,317.01,100.0,0
G0007841,A00305,S003,2024-06-05,317.71,317.01,100.0,0
G0007842,A00306,S003,2024-06-05,318.33,317.01,100.0,0
G0007843,A00307,S003,2024-06-05,212.85,317.01,83.33,4
G0007844,A00308,S003,2024-06-05,317.23,317.01,100.0,0
G0007845,A00301,S003,2024-06-06,319.37,321.25,100.0,0
G0007846,A00302,S003,2024-06-06,321.92,321.25,100.0,0
G0007847,A00303,S003,2024-06-06,320.54,321.25,100.0,0
G0007848,A00304,S003,2024-06-06,321.58,321.25,100.0,0
G0007849,A00305,S003,2024-06-06,321.03,321.25,100.0,0
G0007850,A00306,S003,2024-06-06,206.87,321.25,100.0,0
G0007851,A00307,S003,2024-06-06,323.01,321.25,100.0,0
G0007852,A00308,S003,2024-06-06,319.88,321.25,100.0,0
G0007853,A00301,S003,2024-06-07,341.69,427.5,100.0,0
G0007854,A00302,S003,2024-06-07,427.57,427.5,100.0,0
G0007855,A00303,S003,2024-06-07,391.7,427.5,91.67,2
G0007856,A00304,S003,2024-06-07,426.22,427.5,100.0,0
G0007857,A00305,S003,2024-06-07,393.65,427.5,91.67,2
G0007858,A00306,S003,2024-06-07,392.58,427.5,91.67,2
G0007859,A00307,S003,2024-06-07,429.11,427.5,100.0,0
G0007860,A00308,S003,2024-06-07,428.58,427.5,100.0,0
G0007861,A00301,S003,2024-06-08,186.65,186.25,100.0,0
G0007862,A00302,S003,2024-06-08,186.77,186.25,100.0,0
G0007863,A00303,S003,2024-06-08,188.07,186.25,100.0,0
G0007864,A00304,S003,2024-06-08,111.36,186.25,91.67,2
G0007865,A00305,S003,2024-06-08,187.8,186.25,100.0,0
G0007866,A00306,S003,2024-06-08,186.92,186.25,100.0,0
G0007867,A00307,S003,2024-06-08,172.35,186.25,100.0,0
G0007868,A00308,S003,2024-06-08,187.32,186.25,100.0,0
G0007869,A00301,S003,2024-06-09,87.59,86.56,100.0,0
G0007870,A00302,S003,2024-06-09,52.58,86.56,66.67,8
G0007871,A00303,S003,2024-06-09,87.47,86.56,100.0,0
G0007872,A00304,S003,2024-06-09,84.6,86.56,100.0,0
G0007873,A00305,S003,2024-06-09,87.2,86.56,100.0,0
G0007874,A00306,S003,2024-06-09,85.75,86.56,100.0,0
G0007875,A00307,S003,2024-06-09,68.91,86.56,100.0,0
G0007876,A00308,S003,2024-06-09,78.86,86.56,91.67,2
G0007877,A00301,S003,2024-06-10,143.75,156.5,91.67,2
G0007878,A00302,S003,2024-06-10,129.99,156.5,83.33,4
G0007879,A00303,S003,2024-06-10,142.13,156.5,100.0,0
G0007880,A00304,S003,2024-06-10,143.55,156.5,100.0,0
G0007881,A00305,S003,2024-06-10,157.1,156.5,100.0,0
G0007882,A00306,S003,2024-06-10,126.37,156.5,100.0,0
G0007883,A00307,S003,2024-06-10,154.72,156.5,100.0,0
G0007884,A00308,S003,2024-06-10,121.22,156.5,95.83,1
G0007885,A00301,S003,2024-06-11,344.7,343.64,100.0,0
G0007886,A00302,S003,2024-06-11,275.83,343.64,100.0,0
G0007887,A00303,S003,2024-06-11,229.51,343.64,66.67,8
G0007888,A00304,S003,2024-06-11,276.46,343.64,100.0,0
G0007889,A00305,S003,2024-06-11,343.81,343.64,100.0,0
G0007890,A00306,S003,2024-06-11,343.08,343.64,100.0,0
G0007891,A00307,S003,2024-06-11,343.53,343.64,100.0,0
G0007892,A00308,S003,2024-06-11,315.68,343.64,100.0,0
G0007893,A00301,S003,2024-06-12,343.43,345.24,100.0,0
G0007894,A00302,S003,2024-06-12,346.54,345.24,100.0,0
G0007895,A00303,S003,2024-06-12,344.02,345.24,100.0,0
G0007896,A00304,S003,2024-06-12,344.23,345.24,100.0,0
G0007897,A00305,S003,2024-06-12,344.67,345.24,100.0,0
G0007898,A00306,S003,2024-06-12,347.2,345.24,100.0,0
G0007899,A00307,S003,2024-06-12,344.73,345.24,100.0,0
G0007900,A00308,S003,2024-06-12,343.58,345.24,100.0,0
G0007901,A00301,S003,2024-06-13,371.03,369.5,100.0,0
G0007902,A00302,S003,2024-06-13,367.6,369.5,100.0,0
G0007903,A00303,S003,2024-06-13,370.16,369.5,100.0,0
G0007904,A00304,S003,2024-06-13,338.65,369.5,100.0,0
G0007905,A00305,S003,2024-06-13,368.07,369.5,100.0,0
G0007906,A00306,S003,2024-06-13,368.99,369.5,100.0,0
G0007907,A00307,S003,2024-06-13,340.53,369.5,100.0,0
G0007908,A00308,S003,2024-06-13,339.36,369.5,91.67,2
G0007909,A00301,S003,2024-06-14,109.68,109.6,100.0,0
G0007910,A00302,S003,2024-06-14,89.68,109.6,100.0,0
G0007911,A00303,S003,2024-06-14,109.79,109.6,100.0,0
G0007912,A00304,S003,2024-06-14,108.84,109.6,100.0,0
G0007913,A00305,S003,2024-06-14,110.31,109.6,100.0,0
G0007914,A00306,S003,2024-06-14,107.64,109.6,100.0,0
G0007915,A00307,S003,2024-06-14,86.7,109.6,100.0,0
G0007916,A00308,S003,2024-06-14,110.85,109.6,100.0,0
G0007917,A00301,S003,2024-06-15,365.79,366.82,100.0,0
G0007918,A00302,S003,2024-06-15,365.93,366.82,100.0,0
G0007919,A00303,S003,2024-06-15,305.6,366.82,83.33,4
G0007920,A00304,S003,2024-06-15,368.54,366.82,100.0,0
G0007921,A00305,S003,2024-06-15,352.0,366.82,95.83,1
G0007922,A00306,S003,2024-06-15,365.98,366.82,100.0,0
G0007923,A00307,S003,2024-06-15,368.77,366.82,100.0,0
G0007924,A00308,S003,2024-06-15,304.84,366.82,83.33,4
G0007925,A00301,S003,2024-06-16,150.62,163.1,100.0,0
G0007926,A00302,S003,2024-06-16,164.89,163.1,100.0,0
G0007927,A00303,S003,2024-06-16,129.99,163.1,100.0,0
G0007928,A00304,S003,2024-06-16,130.8,163.1,100.0,0
G0007929,A00305,S003,2024-06-16,163.04,163.1,100.0,0
G0007930,A00306,S003,2024-06-16,163.55,163.1,100.0,0
G0007931,A00307,S003,2024-06-16,164.32,163.1,100.0,0
G0007932,A00308,S003,2024-06-16,164.71,163.1,100.0,0
G0007933,A00301,S003,2024-06-17,142.49,140.66,100.0,0
G0007934,A00302,S003,2024-06-17,128.68,140.66,91.67,2
G0007935,A00303,S003,2024-06-17,139.66,140.66,100.0,0
G0007936,A00304,S003,2024-06-17,139.29,140.66,100.0,0
G0007937,A00305,S003,2024-06-17,140.44,140.66,100.0,0
G0007938,A00306,S003,2024-06-17,142.33,140.66,100.0,0
G0007939,A00307,S003,2024-06-17,140.74,140.66,100.0,0
G0007940,A00308,S003,2024-06-17,129.56,140.66,100.0,0
G0007941,A00301,S003,2024-06-18,289.9,289.54,100.0,0
G0007942,A00302,S003,2024-06-18,288.46,289.54,100.0,0
G0007943,A00303,S003,2024-06-18,290.46,289.54,100.0,0
G0007944,A00304,S003,2024-06-18,288.28,289.54,100.0,0
G0007945,A00305,S003,2024-06-18,289.42,289.54,100.0,0
G0007946,A00306,S003,2024-06-18,291.29,289.54,100.0,0
G0007947,A00307,S003,2024-06-18,288.89,289.54,100.0,0
G0007948,A00308,S003,2024-06-18,278.33,289.54,95.83,1
G0007949,A00301,S003,2024-06-19,25.39,24.15,100.0,0
G0007950,A00302,S003,2024-06-19,23.76,24.15,100.0,0
G0007951,A00303,S003,2024-06-19,24.75,24.15,100.0,0
G0007952,A00304,S003,2024-06-19,26.08,24.15,100.0,0
G0007953,A00305,S003,2024-06-19,22.49,24.15,91.67,2
G0007954,A00306,S003,2024-06-19,24.21,24.15,100.0,0
G0007955,A00307,S003,2024-06-19,22.26,24.15,100.0,0
G0007956,A00308,S003,2024-06-19,25.39,24.15,100.0,0
G0007957,A00301,S003,2024-06-20,278.52,427.5,100.0,0
G0007958,A00302,S003,2024-06-20,429.28,427.5,100.0,0
G0007959,A00303,S003,2024-06-20,342.96,427.5,100.0,0
G0007960,A00304,S003,2024-06-20,426.43,427.5,100.0,0
G0007961,A00305,S003,2024-06-20,390.47,427.5,91.67,2
G0007962,A00306,S003,2024-06-20,425.56,427.5,100.0,0
G0007963,A00307,S003,2024-06-20,427.2,427.5,100.0,0
G0007964,A00308,S003,2024-06-20,427.84,427.5,100.0,0
G0007965,A00301,S003,2024-06-21,428.37,427.5,100.0,0
G0007966,A00302,S003,2024-06-21,428.18,427.5,100.0,0
G0007967,A00303,S003,2024-06-21,427.48,427.5,100.0,0
G0007968,A00304,S003,2024-06-21,428.73,427.5,100.0,0
G0007969,A00305,S003,2024-06-21,428.01,427.5,100.0,0
G0007970,A00306,S003,2024-06-21,395.08,427.5,100.0,0
G0007971,A00307,S003,2024-06-21,425.6,427.5,100.0,0
G0007972,A00308,S003,2024-06-21,427.92,427.5,100.0,0
G0007973,A00301,S003,2024-06-22,292.38,294.27,100.0,0
G0007974,A00302,S003,2024-06-22,237.16,294.27,100.0,0
G0007975,A00303,S003,2024-06-22,295.35,294.27,100.0,0
G0007976,A00304,S003,2024-06-22,243.91,294.27,83.33,4
G0007977,A00305,S003,2024-06-22,292.28,294.27,100.0,0
G0007978,A00306,S003,2024-06-22,295.58,294.27,100.0,0
G0007979,A00307,S003,2024-06-22,294.5,294.27,100.0,0
G0007980,A00308,S003,2024-06-22,235.11,294.27,100.0,0
G0007981,A00301,S003,2024-06-23,162.65,162.99,100.0,0
G0007982,A00302,S003,2024-06-23,164.73,162.99,100.0,0
G0007983,A00303,S003,2024-06-23,164.65,162.99,100.0,0
G0007984,A00304,S003,2024-06-23,162.27,162.99,100.0,0
G0007985,A00305,S003,2024-06-23,149.88,162.99,100.0,0
G0007986,A00306,S003,2024-06-23,161.15,162.99,100.0,0
G0007987,A00307,S003,2024-06-23,163.6,162.99,100.0,0
G0007988,A00308,S003,2024-06-23,163.16,162.99,100.0,0
G0007989,A00301,S003,2024-06-24,164.53,164.64,100.0,0
G0007990,A00302,S003,2024-06-24,166.41,164.64,100.0,0
G0007991,A00303,S003,2024-06-24,165.8,164.64,100.0,0
G0007992,A00304,S003,2024-06-24,149.9,164.64,91.67,2
G0007993,A00305,S003,2024-06-24,164.35,164.64,100.0,0
G0007994,A00306,S003,2024-06-24,164.11,164.64,100.0,0
G0007995,A00307,S003,2024-06-24,163.78,164.64,100.0,0
G0007996,A00308,S003,2024-06-24,162.82,164.64,100.0,0
G0007997,A00301,S003,2024-06-25,287.31,286.81,100.0,0
G0007998,A00302,S003,2024-06-25,275.59,286.81,95.83,1
G0007999,A00303,S003,2024-06-25,286.04,286.81,100.0,0
G0008000,A00304,S003,2024-06-25,287.59,286.81,100.0,0
G0008001,A00305,S003,2024-06-25,231.13,286.81,100.0,0
G0008002,A00306,S003,2024-06-25,285.68,286.81,100.0,0
G0008003,A00307,S003,2024-06-25,286.26,286.81,100.0,0
G0008004,A00308,S003,2024-06-25,261.06,286.81,91.67,2
G0008005,A00301,S003,2024-06-26,229.24,230.15,100.0,0
G0008006,A00302,S003,2024-06-26,231.0,230.15,100.0,0
G0008007,A00303,S003,2024-06-26,231.24,230.15,100.0,0
G0008008,A00304,S003,2024-06-26,231.78,230.15,100.0,0
G0008009,A00305,S003,2024-06-26,231.65,230.15,100.0,0
G0008010,A00306,S003,2024-06-26,221.51,230.15,95.83,1
G0008011,A00307,S003,2024-06-26,229.36,230.15,100.0,0
G0008012,A00308,S003,2024-06-26,228.36,230.15,100.0,0
G0008013,A00301,S003,2024-06-27,257.54,319.99,100.0,0
G0008014,A00302,S003,2024-06-27,243.74,319.99,83.33,4
G0008015,A00303,S003,2024-06-27,319.17,319.99,100.0,0
G0008016,A00304,S003,2024-06-27,319.45,319.99,100.0,0
G0008017,A00305,S003,2024-06-27,319.63,319.99,100.0,0
G0008018,A00306,S003,2024-06-27,318.61,319.99,100.0,0
G0008019,A00307,S003,2024-06-27,319.6,319.99,100.0,0
G0008020,A00308,S003,2024-06-27,318.64,319.99,100.0,0
G0008021,A00301,S003,2024-06-28,328.62,329.5,100.0,0
G0008022,A00302,S003,2024-06-28,329.53,329.5,100.0,0
G0008023,A00303,S003,2024-06-28,303.75,329.5,100.0,0
G0008024,A00304,S003,2024-06-28,331.23,329.5,100.0,0
G0008025,A00305,S003,2024-06-28,331.28,329.5,100.0,0
G0008026,A00306,S003,2024-06-28,329.29,329.5,100.0,0
G0008027,A00307,S003,2024-06-28,302.19,329.5,100.0,0
G0008028,A00308,S003,2024-06-28,331.38,329.5,100.0,0
G0008029,A00301,S003,2024-06-29,78.85,76.91,100.0,0
G0008030,A00302,S003,2024-06-29,71.95,76.91,100.0,0
G0008031,A00303,S003,2024-06-29,76.76,76.91,100.0,0
G0008032,A00304,S003,2024-06-29,76.62,76.91,100.0,0
G0008033,A00305,S003,2024-06-29,75.68,76.91,100.0,0
G0008034,A00306,S003,2024-06-29,75.57,76.91,100.0,0
G0008035,A00307,S003,2024-06-29,74.92,76.91,100.0,0
G0008036,A00308,S003,2024-06-29,76.15,76.91,100.0,0
G0008037,A00301,S003,2024-06-30,233.53,234.4,100.0,0
G0008038,A00302,S003,2024-06-30,233.19,234.4,100.0,0
G0008039,A00303,S003,2024-06-30,232.75,234.4,100.0,0
G0008040,A00304,S003,2024-06-30,197.12,234.4,91.67,2
G0008041,A00305,S003,2024-06-30,233.49,234.4,100.0,0
G0008042,A00306,S003,2024-06-30,193.9,234.4,83.33,4
G0008043,A00307,S003,2024-06-30,234.56,234.4,100.0,0
G0008044,A00308,S003,2024-06-30,235.9,234.4,100.0,0
G0008045,A00301,S003,2024-07-01,182.4,181.63,100.0,0
G0008046,A00302,S003,2024-07-01,183.38,181.63,100.0,0
G0008047,A00303,S003,2024-07-01,180.27,181.63,100.0,0
G0008048,A00304,S003,2024-07-01,181.43,181.63,100.0,0
G0008049,A00305,S003,2024-07-01,183.16,181.63,100.0,0
G0008050,A00306,S003,2024-07-01,180.13,181.63,100.0,0
G0008051,A00307,S003,2024-07-01,183.51,181.63,100.0,0
G0008052,A00308,S003,2024-07-01,182.38,181.63,100.0,0
G0008053,A00301,S003,2024-07-02,184.9,183.36,100.0,0
G0008054,A00302,S003,2024-07-02,177.26,183.36,95.83,1
G0008055,A00303,S003,2024-07-02,185.22,183.36,100.0,0
G0008056,A00304,S003,2024-07-02,183.37,183.36,100.0,0
G0008057,A00305,S003,2024-07-02,181.85,183.36,100.0,0
G0008058,A00306,S003,2024-07-02,168.63,183.36,100.0,0
G0008059,A00307,S003,2024-07-02,185.02,183.36,100.0,0
G0008060,A00308,S003,2024-07-02,181.77,183.36,100.0,0
G0008061,A00301,S003,2024-07-03,427.66,427.5,100.0,0
G0008062,A00302,S003,2024-07-03,375.8,427.5,95.83,1
G0008063,A00303,S003,2024-07-03,393.88,427.5,100.0,0
G0008064,A00304,S003,2024-07-03,426.6,427.5,100.0,0
G0008065,A00305,S003,2024-07-03,409.86,427.5,95.83,1
G0008066,A00306,S003,2024-07-03,425.85,427.5,100.0,0
G0008067,A00307,S003,2024-07-03,427.01,427.5,100.0,0
G0008068,A00308,S003,2024-07-03,392.24,427.5,100.0,0
G0008069,A00301,S003,2024-07-04,243.42,367.27,66.67,8
G0008070,A00302,S003,2024-07-04,365.8,367.27,100.0,0
G0008071,A00303,S003,2024-07-04,307.18,367.27,83.33,4
G0008072,A00304,S003,2024-07-04,293.52,367.27,100.0,0
G0008073,A00305,S003,2024-07-04,336.01,367.27,91.67,2
G0008074,A00306,S003,2024-07-04,366.43,367.27,100.0,0
G0008075,A00307,S003,2024-07-04,325.37,367.27,95.83,1
G0008076,A00308,S003,2024-07-04,368.11,367.27,100.0,0
G0008077,A00301,S003,2024-07-05,328.64,410.65,100.0,0
G0008078,A00302,S003,2024-07-05,265.78,410.65,100.0,0
G0008079,A00303,S003,2024-07-05,411.89,410.65,100.0,0
G0008080,A00304,S003,2024-07-05,412.46,410.65,100.0,0
G0008081,A00305,S003,2024-07-05,412.54,410.65,100.0,0
G0008082,A00306,S003,2024-07-05,408.72,410.65,100.0,0
G0008083,A00307,S003,2024-07-05,326.62,410.65,100.0,0
G0008084,A00308,S003,2024-07-05,410.21,410.65,100.0,0
G0008085,A00301,S003,2024-07-06,242.9,241.6,100.0,0
G0008086,A00302,S003,2024-07-06,241.74,241.6,100.0,0
G0008087,A00303,S003,2024-07-06,241.45,241.6,100.0,0
G0008088,A00304,S003,2024-07-06,183.84,241.6,95.83,1
G0008089,A00305,S003,2024-07-06,241.42,241.6,100.0,0
G0008090,A00306,S003,2024-07-06,199.48,241.6,83.33,4
G0008091,A00307,S003,2024-07-06,241.8,241.6,100.0,0
G0008092,A00308,S003,2024-07-06,233.07,241.6,95.83,1
G0008093,A00301,S003,2024-07-07,135.18,136.97,100.0,0
G0008094,A00302,S003,2024-07-07,124.71,136.97,100.0,0
G0008095,A00303,S003,2024-07-07,136.62,136.97,100.0,0
G0008096,A00304,S003,2024-07-07,136.38,136.97,100.0,0
G0008097,A00305,S003,2024-07-07,136.1,136.97,100.0,0
G0008098,A00306,S003,2024-07-07,136.42,136.97,100.0,0
G0008099,A00307,S003,2024-07-07,138.85,136.97,100.0,0
G0008100,A00308,S003,2024-07-07,136.75,136.97,100.0,0
G0008101,A00301,S003,2024-07-08,189.84,190.71,100.0,0
G0008102,A00302,S003,2024-07-08,191.4,190.71,100.0,0
G0008103,A00303,S003,2024-07-08,189.04,190.71,100.0,0
G0008104,A00304,S003,2024-07-08,189.5,190.71,100.0,0
G0008105,A00305,S003,2024-07-08,192.1,190.71,100.0,0
G0008106,A00306,S003,2024-07-08,126.67,190.71,66.67,8
G0008107,A00307,S003,2024-07-08,124.93,190.71,100.0,0
G0008108,A00308,S003,2024-07-08,174.36,190.71,100.0,0
G0008109,A00301,S003,2024-07-09,261.72,263.38,100.0,0
G0008110,A00302,S003,2024-07-09,262.64,263.38,100.0,0
G0008111,A00303,S003,2024-07-09,261.82,263.38,100.0,0
G0008112,A00304,S003,2024-07-09,261.67,263.38,100.0,0
G0008113,A00305,S003,2024-07-09,243.33,263.38,100.0,0
G0008114,A00306,S003,2024-07-09,262.31,263.38,100.0,0
G0008115,A00307,S003,2024-07-09,170.65,263.38,100.0,0
G0008116,A00308,S003,2024-07-09,262.82,263.38,100.0,0
G0008117,A00301,S003,2024-07-10,227.2,246.73,91.67,2
G0008118,A00302,S003,2024-07-10,246.04,246.73,100.0,0
G0008119,A00303,S003,2024-07-10,248.6,246.73,100.0,0
G0008120,A00304,S003,2024-07-10,245.06,246.73,100.0,0
G0008121,A00305,S003,2024-07-10,246.72,246.73,100.0,0
G0008122,A00306,S003,2024-07-10,247.46,246.73,100.0,0
G0008123,A00307,S003,2024-07-10,247.9,246.73,100.0,0
G0008124,A00308,S003,2024-07-10,159.64,246.73,100.0,0
G0008125,A00301,S003,2024-07-11,411.83,412.23,100.0,0
G0008126,A00302,S003,2024-07-11,396.94,412.23,95.83,1
G0008127,A00303,S003,2024-07-11,342.56,412.23,83.33,4
G0008128,A00304,S003,2024-07-11,413.45,412.23,100.0,0
G0008129,A00305,S003,2024-07-11,411.9,412.23,100.0,0
G0008130,A00306,S003,2024-07-11,302.08,412.23,91.67,2
G0008131,A00307,S003,2024-07-11,380.11,412.23,100.0,0
G0008132,A00308,S003,2024-07-11,394.69,412.23,95.83,1
G0008133,A00301,S003,2024-07-12,122.07,123.3,100.0,0
G0008134,A00302,S003,2024-07-12,117.71,123.3,95.83,1
G0008135,A00303,S003,2024-07-12,118.85,123.3,95.83,1
G0008136,A00304,S003,2024-07-12,114.1,123.3,100.0,0
G0008137,A00305,S003,2024-07-12,121.95,123.3,100.0,0
G0008138,A00306,S003,2024-07-12,102.28,123.3,83.33,4
G0008139,A00307,S003,2024-07-12,121.56,123.3,100.0,0
G0008140,A00308,S003,2024-07-12,124.25,123.3,100.0,0
G0008141,A00301,S003,2024-07-13,376.7,391.16,95.83,1
G0008142,A00302,S003,2024-07-13,390.28,391.16,100.0,0
G0008143,A00303,S003,2024-07-13,391.81,391.16,100.0,0
G0008144,A00304,S003,2024-07-13,392.68,391.16,100.0,0
G0008145,A00305,S003,2024-07-13,376.64,391.16,95.83,1
G0008146,A00306,S003,2024-07-13,373.37,391.16,95.83,1
G0008147,A00307,S003,2024-07-13,393.13,391.16,100.0,0
G0008148,A00308,S003,2024-07-13,390.85,391.16,100.0,0
G0008149,A00301,S003,2024-07-14,156.4,155.6,100.0,0
G0008150,A00302,S003,2024-07-14,142.84,155.6,100.0,0
G0008151,A00303,S003,2024-07-14,154.74,155.6,100.0,0
G0008152,A00304,S003,2024-07-14,122.87,155.6,100.0,0
G0008153,A00305,S003,2024-07-14,148.37,155.6,95.83,1
G0008154,A00306,S003,2024-07-14,154.75,155.6,100.0,0
G0008155,A00307,S003,2024-07-14,151.11,155.6,95.83,1
G0008156,A00308,S003,2024-07-14,141.79,155.6,91.67,2
G0008157,A00301,S003,2024-07-15,281.85,305.96,91.67,2
G0008158,A00302,S003,2024-07-15,307.3,305.96,100.0,0
G0008159,A00303,S003,2024-07-15,304.4,305.96,100.0,0
G0008160,A00304,S003,2024-07-15,197.97,305.96,100.0,0
G0008161,A00305,S003,2024-07-15,280.59,305.96,100.0,0
G0008162,A00306,S003,2024-07-15,304.91,305.96,100.0,0
G0008163,A00307,S003,2024-07-15,306.57,305.96,100.0,0
G0008164,A00308,S003,2024-07-15,305.87,305.96,100.0,0
G0008165,A00301,S003,2024-07-16,68.86,67.63,100.0,0
G0008166,A00302,S003,2024-07-16,66.64,67.63,100.0,0
G0008167,A00303,S003,2024-07-16,61.3,67.63,91.67,2
G0008168,A00304,S003,2024-07-16,68.2,67.63,100.0,0
G0008169,A00305,S003,2024-07-16,66.94,67.63,100.0,0
G0008170,A00306,S003,2024-07-16,61.39,67.63,91.67,2
G0008171,A00307,S003,2024-07-16,66.69,67.63,100.0,0
G0008172,A00308,S003,2024-07-16,67.21,67.63,100.0,0
G0008173,A00301,S003,2024-07-17,374.27,375.91,100.0,0
G0008174,A00302,S003,2024-07-17,376.8,375.91,100.0,0
G0008175,A00303,S003,2024-07-17,300.26,375.91,100.0,0
G0008176,A00304,S003,2024-07-17,346.29,375.91,100.0,0
G0008177,A00305,S003,2024-07-17,376.54,375.91,100.0,0
G0008178,A00306,S003,2024-07-17,374.4,375.91,100.0,0
G0008179,A00307,S003,2024-07-17,376.24,375.91,100.0,0
G0008180,A00308,S003,2024-07-17,361.55,375.91,95.83,1
G0008181,A00301,S003,2024-07-18,229.5,228.74,100.0,0
G0008182,A00302,S003,2024-07-18,229.77,228.74,100.0,0
G0008183,A00303,S003,2024-07-18,229.54,228.74,100.0,0
G0008184,A00304,S003,2024-07-18,229.9,228.74,100.0,0
G0008185,A00305,S003,2024-07-18,227.55,228.74,100.0,0
G0008186,A00306,S003,2024-07-18,227.76,228.74,100.0,0
G0008187,A00307,S003,2024-07-18,211.33,228.74,100.0,0
G0008188,A00308,S003,2024-07-18,227.19,228.74,100.0,0
G0008189,A00301,S003,2024-07-19,76.14,83.5,100.0,0
G0008190,A00302,S003,2024-07-19,76.14,83.5,100.0,0
G0008191,A00303,S003,2024-07-19,78.03,83.5,95.83,1
G0008192,A00304,S003,2024-07-19,84.45,83.5,100.0,0
G0008193,A00305,S003,2024-07-19,84.32,83.5,100.0,0
G0008194,A00306,S003,2024-07-19,83.45,83.5,100.0,0
G0008195,A00307,S003,2024-07-19,83.58,83.5,100.0,0
G0008196,A00308,S003,2024-07-19,85.12,83.5,100.0,0
G0008197,A00301,S003,2024-07-20,286.84,288.01,100.0,0
G0008198,A00302,S003,2024-07-20,289.79,288.01,100.0,0
G0008199,A00303,S003,2024-07-20,289.91,288.01,100.0,0
G0008200,A00304,S003,2024-07-20,287.17,288.01,100.0,0
G0008201,A00305,S003,2024-07-20,289.3,288.01,100.0,0
G0008202,A00306,S003,2024-07-20,286.15,288.01,100.0,0
G0008203,A00307,S003,2024-07-20,289.56,288.01,100.0,0
G0008204,A00308,S003,2024-07-20,231.44,288.01,100.0,0
G0008205,A00301,S003,2024-07-21,170.02,170.61,100.0,0
G0008206,A00302,S003,2024-07-21,142.65,170.61,83.33,4
G0008207,A00303,S003,2024-07-21,157.66,170.61,91.67,2
G0008208,A00304,S003,2024-07-21,168.83,170.61,100.0,0
G0008209,A00305,S003,2024-07-21,172.31,170.61,100.0,0
G0008210,A00306,S003,2024-07-21,170.79,170.61,100.0,0
G0008211,A00307,S003,2024-07-21,169.4,170.61,100.0,0
G0008212,A00308,S003,2024-07-21,114.7,170.61,66.67,8
G0008213,A00301,S003,2024-07-22,296.98,298.3,100.0,0
G0008214,A00302,S003,2024-07-22,299.73,298.3,100.0,0
G0008215,A00303,S003,2024-07-22,297.23,298.3,100.0,0
G0008216,A00304,S003,2024-07-22,296.82,298.3,100.0,0
G0008217,A00305,S003,2024-07-22,298.97,298.3,100.0,0
G0008218,A00306,S003,2024-07-22,297.02,298.3,100.0,0
G0008219,A00307,S003,2024-07-22,192.13,298.3,100.0,0
G0008220,A00308,S003,2024-07-22,298.27,298.3,100.0,0
G0008221,A00301,S003,2024-07-23,158.51,156.54,100.0,0
G0008222,A00302,S003,2024-07-23,157.94,156.54,100.0,0
G0008223,A00303,S003,2024-07-23,157.63,156.54,100.0,0
G0008224,A00304,S003,2024-07-23,142.26,156.54,100.0,0
G0008225,A00305,S003,2024-07-23,158.16,156.54,100.0,0
G0008226,A00306,S003,2024-07-23,102.62,156.54,100.0,0
G0008227,A00307,S003,2024-07-23,51.24,156.54,50.0,12
G0008228,A00308,S003,2024-07-23,156.5,156.54,100.0,0
G0008229,A00301,S003,2024-07-24,225.55,284.4,100.0,0
G0008230,A00302,S003,2024-07-24,283.24,284.4,100.0,0
G0008231,A00303,S003,2024-07-24,285.91,284.4,100.0,0
G0008232,A00304,S003,2024-07-24,261.71,284.4,100.0,0
G0008233,A00305,S003,2024-07-24,283.13,284.4,100.0,0
G0008234,A00306,S003,2024-07-24,236.19,284.4,83.33,4
G0008235,A00307,S003,2024-07-24,260.14,284.4,91.67,2
G0008236,A00308,S003,2024-07-24,286.18,284.4,100.0,0
G0008237,A00301,S003,2024-07-25,85.64,93.35,100.0,0
